Rep,year,id,nCSDage0,totalCSDage0
2,6,4366849,44,113
2,6,4366850,34,113
2,6,4366851,44,113
2,6,4366852,30,113
2,6,4366853,41,113
2,6,4366854,40,113
2,6,4366855,35,113
2,6,4366856,45,113
2,6,4366857,46,113
2,6,4366858,41,113
2,6,4366859,35,113
2,6,4366860,37,113
2,6,4366862,42,113
2,6,4366863,27,113
2,6,4366864,48,113
2,6,4366865,41,113
2,6,4366866,29,113
2,6,4366867,42,113
2,6,4366868,41,113
2,6,4366869,35,113
2,6,4366870,41,113
2,6,4366871,42,113
2,6,4366873,42,113
2,6,4366874,29,113
2,6,4366875,37,113
2,6,4366876,37,113
2,6,4366877,44,113
2,6,4366878,47,113
2,6,4366879,45,113
2,6,4366880,43,113
2,6,4366881,43,113
2,6,4366882,35,113
2,6,4366884,38,113
2,6,4366885,46,113
2,6,4366886,43,113
2,6,4367280,47,113
2,6,4367340,39,113
2,6,4367784,41,113
2,6,4368127,41,113
2,6,4368682,29,113
2,6,4368865,48,113
2,6,4370328,41,113
2,6,4373249,35,113
2,7,5039114,46,110
2,7,5039115,40,110
2,7,5039116,44,110
2,7,5039118,30,110
2,7,5039120,41,110
2,7,5039121,37,110
2,7,5039122,29,110
2,7,5039123,33,110
2,7,5039124,35,110
2,7,5039126,36,110
2,7,5039127,43,110
2,7,5039128,42,110
2,7,5039129,39,110
2,7,5039131,36,110
2,7,5039132,42,110
2,7,5039134,30,110
2,7,5039135,37,110
2,7,5039136,43,110
2,7,5039137,37,110
2,7,5039138,41,110
2,7,5039139,38,110
2,7,5039140,46,110
2,7,5039141,43,110
2,7,5039142,42,110
2,7,5039143,35,110
2,7,5039144,41,110
2,7,5039147,29,110
2,7,5039148,38,110
2,7,5039149,36,110
2,7,5039150,38,110
2,7,5039151,34,110
2,7,5039152,36,110
2,7,5039153,41,110
2,7,5039154,39,110
2,7,5039155,34,110
2,7,5039156,38,110
2,7,5039158,45,110
2,7,5039159,39,110
2,7,5039160,34,110
2,7,5039161,41,110
2,7,5039733,44,110
2,7,5040312,28,110
2,7,5040941,36,110
2,7,5042168,41,110
2,7,5045185,47,110
2,7,5045645,39,110
2,8,5761623,36,108
2,8,5761624,42,108
2,8,5761625,31,108
2,8,5761626,30,108
2,8,5761628,25,108
2,8,5761629,32,108
2,8,5761630,34,108
2,8,5761632,40,108
2,8,5761633,34,108
2,8,5761634,37,108
2,8,5761636,30,108
2,8,5761637,36,108
2,8,5761638,31,108
2,8,5761639,38,108
2,8,5761640,45,108
2,8,5761641,39,108
2,8,5761642,32,108
2,8,5761643,35,108
2,8,5761645,37,108
2,8,5761646,31,108
2,8,5761647,33,108
2,8,5761649,34,108
2,8,5761651,42,108
2,8,5761652,29,108
2,8,5761653,39,108
2,8,5761654,39,108
2,8,5761656,24,108
2,8,5761657,39,108
2,8,5761658,42,108
2,8,5761660,40,108
2,8,5761662,38,108
2,8,5761663,42,108
2,8,5761664,34,108
2,8,5761666,34,108
2,8,5761667,40,108
2,8,5761668,37,108
2,8,5761669,38,108
2,8,5761670,47,108
2,8,5761671,43,108
2,8,5761673,28,108
2,8,5766011,30,108
2,8,5768499,37,108
2,8,5768776,42,108
2,8,5769019,39,108
2,9,6407120,32,103
2,9,6407121,26,103
2,9,6407122,28,103
2,9,6407123,30,103
2,9,6407125,30,103
2,9,6407126,26,103
2,9,6407127,30,103
2,9,6407128,34,103
2,9,6407129,39,103
2,9,6407130,29,103
2,9,6407132,27,103
2,9,6407133,24,103
2,9,6407136,30,103
2,9,6407138,22,103
2,9,6407140,34,103
2,9,6407142,35,103
2,9,6407143,31,103
2,9,6407144,34,103
2,9,6407145,46,103
2,9,6407147,38,103
2,9,6407148,34,103
2,9,6407149,35,103
2,9,6407151,39,103
2,9,6407153,29,103
2,9,6407154,31,103
2,9,6407155,39,103
2,9,6407156,28,103
2,9,6407158,36,103
2,9,6407159,26,103
2,9,6407160,33,103
2,9,6407161,30,103
2,9,6407162,35,103
2,9,6407163,43,103
2,9,6407165,37,103
2,9,6407166,28,103
2,9,6407167,26,103
2,9,6407168,32,103
2,9,6407169,31,103
2,9,6407170,25,103
2,9,6407171,36,103
2,9,6407656,29,103
2,9,6408016,29,103
2,9,6408125,27,103
2,9,6409076,36,103
2,9,6409130,42,103
2,9,6409312,32,103
2,9,6410272,39,103
2,9,6413174,33,103
2,9,6413691,44,103
2,10,7134069,24,87
2,10,7134070,20,87
2,10,7134071,22,87
2,10,7134073,20,87
2,10,7134074,26,87
2,10,7134076,23,87
2,10,7134077,27,87
2,10,7134079,29,87
2,10,7134080,28,87
2,10,7134081,25,87
2,10,7134082,23,87
2,10,7134085,19,87
2,10,7134086,24,87
2,10,7134087,24,87
2,10,7134088,22,87
2,10,7134089,29,87
2,10,7134090,27,87
2,10,7134091,28,87
2,10,7134092,24,87
2,10,7134093,38,87
2,10,7134094,26,87
2,10,7134095,23,87
2,10,7134097,23,87
2,10,7134098,25,87
2,10,7134100,20,87
2,10,7134101,18,87
2,10,7134102,24,87
2,10,7134104,20,87
2,10,7134106,29,87
2,10,7134107,36,87
2,10,7134109,31,87
2,10,7134112,36,87
2,10,7134113,30,87
2,10,7134114,24,87
2,10,7134115,32,87
2,10,7134116,21,87
2,10,7134118,32,87
2,10,7134119,38,87
2,10,7134121,33,87
2,10,7134122,18,87
2,10,7134634,23,87
2,10,7134839,29,87
2,10,7135255,35,87
2,10,7135860,23,87
2,10,7139722,26,87
NA,NA,NA,NA,NA
3,1,1057041,31,127
3,1,1057042,24,127
3,1,1057043,28,127
3,1,1057044,35,127
3,1,1057045,29,127
3,1,1057046,33,127
3,1,1057047,30,127
3,1,1057048,26,127
3,1,1057049,27,127
3,1,1057050,27,127
3,1,1057051,23,127
3,1,1057052,25,127
3,1,1057053,22,127
3,1,1057054,32,127
3,1,1057055,25,127
3,1,1057056,26,127
3,1,1057057,28,127
3,1,1057058,29,127
3,1,1057059,25,127
3,1,1057060,23,127
3,1,1057061,26,127
3,1,1057062,30,127
3,1,1057063,28,127
3,1,1057064,26,127
3,1,1057065,35,127
3,1,1057066,26,127
3,1,1057067,26,127
3,1,1057068,27,127
3,1,1057069,29,127
3,1,1057070,29,127
3,1,1057071,32,127
3,1,1057072,35,127
3,1,1057073,31,127
3,1,1057074,21,127
3,1,1057075,30,127
3,1,1057076,28,127
3,1,1057077,21,127
3,1,1057078,29,127
3,1,1057079,25,127
3,1,1057080,26,127
3,1,1058239,23,127
3,1,1058288,28,127
3,1,1059735,21,127
3,1,1060681,28,127
3,1,1064071,28,127
3,1,1064594,27,127
3,1,1064677,24,127
3,2,1663832,29,123
3,2,1663833,35,123
3,2,1663834,38,123
3,2,1663835,32,123
3,2,1663836,33,123
3,2,1663837,32,123
3,2,1663838,34,123
3,2,1663839,34,123
3,2,1663840,31,123
3,2,1663841,33,123
3,2,1663842,34,123
3,2,1663843,34,123
3,2,1663844,36,123
3,2,1663845,36,123
3,2,1663846,38,123
3,2,1663847,39,123
3,2,1663848,30,123
3,2,1663849,30,123
3,2,1663850,31,123
3,2,1663851,36,123
3,2,1663852,39,123
3,2,1663853,32,123
3,2,1663854,33,123
3,2,1663855,24,123
3,2,1663856,35,123
3,2,1663857,23,123
3,2,1663858,21,123
3,2,1663859,18,123
3,2,1663860,31,123
3,2,1663861,23,123
3,2,1663862,25,123
3,2,1663863,24,123
3,2,1663864,23,123
3,2,1663865,25,123
3,2,1663866,29,123
3,2,1663867,31,123
3,2,1663868,26,123
3,2,1663869,32,123
3,2,1663870,27,123
3,2,1663871,25,123
3,2,1667662,28,123
3,2,1668867,36,123
3,2,1670140,31,123
3,2,1670923,25,123
3,3,2346929,41,122
3,3,2346930,37,122
3,3,2346931,38,122
3,3,2346932,37,122
3,3,2346933,35,122
3,3,2346934,38,122
3,3,2346935,36,122
3,3,2346936,40,122
3,3,2346937,44,122
3,3,2346938,43,122
3,3,2346939,37,122
3,3,2346940,37,122
3,3,2346941,39,122
3,3,2346942,39,122
3,3,2346943,37,122
3,3,2346945,36,122
3,3,2346946,41,122
3,3,2346947,31,122
3,3,2346948,24,122
3,3,2346949,38,122
3,3,2346950,28,122
3,3,2346951,28,122
3,3,2346952,35,122
3,3,2346953,30,122
3,3,2346954,38,122
3,3,2346955,30,122
3,3,2346956,36,122
3,3,2346957,30,122
3,3,2346958,29,122
3,3,2346959,35,122
3,3,2346960,37,122
3,3,2346961,29,122
3,3,2346962,34,122
3,3,2346963,32,122
3,3,2346965,38,122
3,3,2346966,32,122
3,3,2346967,30,122
3,3,2346968,31,122
3,3,2346969,29,122
3,3,2346971,36,122
3,3,2348741,32,122
3,3,2349832,34,122
3,3,2350430,34,122
3,3,2350495,31,122
3,3,2353649,39,122
3,4,3011905,35,121
3,4,3011906,37,121
3,4,3011907,40,121
3,4,3011908,38,121
3,4,3011909,38,121
3,4,3011910,39,121
3,4,3011911,41,121
3,4,3011912,41,121
3,4,3011913,43,121
3,4,3011914,40,121
3,4,3011915,38,121
3,4,3011916,28,121
3,4,3011917,31,121
3,4,3011919,36,121
3,4,3011920,31,121
3,4,3011921,38,121
3,4,3011922,32,121
3,4,3011923,41,121
3,4,3011924,31,121
3,4,3011925,33,121
3,4,3011926,35,121
3,4,3011927,31,121
3,4,3011928,40,121
3,4,3011930,37,121
3,4,3011931,34,121
3,4,3011932,40,121
3,4,3011933,39,121
3,4,3011934,37,121
3,4,3011935,41,121
3,4,3011936,41,121
3,4,3011937,37,121
3,4,3011938,39,121
3,4,3011939,26,121
3,4,3011940,23,121
3,4,3011941,34,121
3,4,3011942,31,121
3,4,3011943,32,121
3,4,3011944,34,121
3,4,3011945,29,121
3,4,3011946,27,121
3,4,3018575,40,121
3,4,3019260,31,121
3,4,3019543,36,121
3,5,3729001,37,120
3,5,3729002,39,120
3,5,3729003,41,120
3,5,3729004,44,120
3,5,3729005,42,120
3,5,3729006,39,120
3,5,3729007,29,120
3,5,3729008,36,120
3,5,3729009,33,120
3,5,3729011,41,120
3,5,3729012,33,120
3,5,3729013,34,120
3,5,3729014,33,120
3,5,3729015,35,120
3,5,3729016,40,120
3,5,3729017,38,120
3,5,3729018,42,120
3,5,3729020,39,120
3,5,3729021,41,120
3,5,3729022,27,120
3,5,3729023,25,120
3,5,3729024,36,120
3,5,3729025,32,120
3,5,3729026,32,120
3,5,3729027,32,120
3,5,3729029,27,120
3,5,3729030,34,120
3,5,3729031,34,120
3,5,3729032,38,120
3,5,3729033,38,120
3,5,3729034,39,120
3,5,3729035,39,120
3,5,3729036,26,120
3,5,3729037,39,120
3,5,3729038,32,120
3,5,3729039,36,120
3,5,3729040,35,120
3,5,3729041,34,120
3,5,3729042,38,120
3,5,3729043,34,120
3,5,3731822,32,120
3,5,3732549,31,120
3,5,3733700,36,120
3,5,3733910,34,120
3,5,3735218,44,120
3,6,4458036,36,119
3,6,4458037,34,119
3,6,4458038,37,119
3,6,4458039,36,119
3,6,4458040,39,119
3,6,4458041,43,119
3,6,4458042,37,119
3,6,4458043,30,119
3,6,4458044,33,119
3,6,4458045,40,119
3,6,4458046,34,119
3,6,4458047,35,119
3,6,4458048,40,119
3,6,4458050,37,119
3,6,4458051,41,119
3,6,4458052,29,119
3,6,4458053,33,119
3,6,4458054,33,119
3,6,4458055,31,119
3,6,4458056,35,119
3,6,4458057,36,119
3,6,4458058,39,119
3,6,4458059,39,119
3,6,4458060,40,119
3,6,4458061,39,119
3,6,4458062,32,119
3,6,4458063,38,119
3,6,4458064,32,119
3,6,4458065,44,119
3,6,4458066,40,119
3,6,4458068,34,119
3,6,4458069,38,119
3,6,4458070,41,119
3,6,4458071,40,119
3,6,4458072,41,119
3,6,4458073,27,119
3,6,4458074,25,119
3,6,4458075,36,119
3,6,4458076,30,119
3,6,4458077,31,119
3,6,4459155,41,119
3,6,4459919,40,119
3,6,4461136,38,119
3,6,4461531,39,119
3,6,4464697,42,119
3,7,5168939,40,117
3,7,5168940,28,117
3,7,5168941,32,117
3,7,5168942,33,117
3,7,5168943,30,117
3,7,5168945,38,117
3,7,5168946,30,117
3,7,5168947,29,117
3,7,5168948,31,117
3,7,5168949,38,117
3,7,5168951,34,117
3,7,5168952,24,117
3,7,5168953,34,117
3,7,5168954,42,117
3,7,5168955,32,117
3,7,5168956,34,117
3,7,5168958,36,117
3,7,5168960,36,117
3,7,5168961,38,117
3,7,5168962,31,117
3,7,5168963,41,117
3,7,5168964,28,117
3,7,5168965,28,117
3,7,5168966,36,117
3,7,5168967,29,117
3,7,5168968,41,117
3,7,5168969,34,117
3,7,5168970,32,117
3,7,5168971,39,117
3,7,5168973,37,117
3,7,5168974,34,117
3,7,5168975,32,117
3,7,5168977,27,117
3,7,5168978,32,117
3,7,5168979,29,117
3,7,5168980,34,117
3,7,5168981,40,117
3,7,5168982,40,117
3,7,5168984,37,117
3,7,5168985,38,117
3,7,5169932,31,117
3,7,5172753,41,117
3,7,5173067,28,117
3,7,5173852,32,117
3,8,5875369,21,104
3,8,5875373,26,104
3,8,5875374,26,104
3,8,5875376,26,104
3,8,5875378,26,104
3,8,5875379,32,104
3,8,5875380,20,104
3,8,5875381,32,104
3,8,5875383,28,104
3,8,5875384,26,104
3,8,5875385,37,104
3,8,5875386,28,104
3,8,5875387,28,104
3,8,5875388,27,104
3,8,5875389,37,104
3,8,5875390,30,104
3,8,5875392,25,104
3,8,5875393,34,104
3,8,5875395,27,104
3,8,5875396,27,104
3,8,5875398,28,104
3,8,5875399,30,104
3,8,5875400,34,104
3,8,5875402,34,104
3,8,5875403,31,104
3,8,5875405,32,104
3,8,5875406,30,104
3,8,5875407,34,104
3,8,5875412,33,104
3,8,5875413,31,104
3,8,5875414,31,104
3,8,5875416,30,104
3,8,5875417,38,104
3,8,5875418,34,104
3,8,5875421,36,104
3,8,5875422,37,104
3,8,5875423,29,104
3,8,5875424,28,104
3,8,5875425,24,104
3,8,5875427,29,104
3,8,5877729,33,104
3,8,5880139,21,104
3,8,5882492,34,104
3,8,5883216,35,104
3,8,5883566,31,104
3,9,6593716,26,101
3,9,6593717,20,101
3,9,6593718,20,101
3,9,6593719,20,101
3,9,6593720,22,101
3,9,6593721,18,101
3,9,6593722,31,101
3,9,6593723,21,101
3,9,6593725,23,101
3,9,6593726,20,101
3,9,6593727,25,101
3,9,6593728,21,101
3,9,6593729,26,101
3,9,6593730,26,101
3,9,6593731,26,101
3,9,6593732,32,101
3,9,6593733,26,101
3,9,6593735,22,101
3,9,6593736,27,101
3,9,6593737,24,101
3,9,6593738,25,101
3,9,6593739,30,101
3,9,6593740,29,101
3,9,6593741,22,101
3,9,6593742,20,101
3,9,6593743,30,101
3,9,6593744,28,101
3,9,6593745,28,101
3,9,6593746,21,101
3,9,6593747,23,101
3,9,6593749,31,101
3,9,6593750,27,101
3,9,6593751,28,101
3,9,6593752,23,101
3,9,6593753,28,101
3,9,6593754,27,101
3,9,6593755,31,101
3,9,6593756,29,101
3,9,6593757,31,101
3,9,6593758,16,101
3,9,6594125,27,101
3,9,6594217,22,101
3,9,6594297,19,101
3,9,6595171,33,101
3,9,6595771,27,101
3,9,6596999,29,101
3,9,6600228,24,101
3,10,7296493,20,83
3,10,7296494,16,83
3,10,7296497,14,83
3,10,7296498,24,83
3,10,7296499,25,83
3,10,7296500,16,83
3,10,7296501,14,83
3,10,7296503,19,83
3,10,7296506,19,83
3,10,7296507,18,83
3,10,7296508,21,83
3,10,7296509,18,83
3,10,7296510,20,83
3,10,7296511,16,83
3,10,7296512,18,83
3,10,7296513,22,83
3,10,7296514,19,83
3,10,7296515,25,83
3,10,7296516,21,83
3,10,7296518,24,83
3,10,7296519,20,83
3,10,7296520,21,83
3,10,7296521,19,83
3,10,7296522,25,83
3,10,7296523,21,83
3,10,7296524,29,83
3,10,7296526,22,83
3,10,7296527,19,83
3,10,7296528,20,83
3,10,7296529,26,83
3,10,7296530,22,83
3,10,7296531,20,83
3,10,7296533,23,83
3,10,7296536,23,83
3,10,7296537,21,83
3,10,7296538,27,83
3,10,7296539,18,83
3,10,7296542,19,83
3,10,7296543,29,83
3,10,7296544,18,83
3,10,7296987,22,83
3,10,7297215,15,83
3,10,7298008,20,83
3,10,7299557,26,83
3,10,7299698,26,83
3,10,7300887,19,83
3,10,7303407,30,83
NA,NA,NA,NA,NA
4,1,1057041,25,128
4,1,1057042,25,128
4,1,1057043,27,128
4,1,1057044,31,128
4,1,1057045,32,128
4,1,1057046,21,128
4,1,1057047,32,128
4,1,1057048,34,128
4,1,1057049,23,128
4,1,1057050,24,128
4,1,1057051,27,128
4,1,1057052,35,128
4,1,1057053,36,128
4,1,1057054,26,128
4,1,1057055,33,128
4,1,1057056,31,128
4,1,1057057,32,128
4,1,1057058,30,128
4,1,1057059,31,128
4,1,1057060,32,128
4,1,1057061,22,128
4,1,1057062,32,128
4,1,1057063,26,128
4,1,1057064,30,128
4,1,1057065,27,128
4,1,1057066,31,128
4,1,1057067,34,128
4,1,1057068,27,128
4,1,1057069,20,128
4,1,1057070,34,128
4,1,1057071,25,128
4,1,1057072,24,128
4,1,1057073,30,128
4,1,1057074,24,128
4,1,1057075,29,128
4,1,1057076,31,128
4,1,1057077,28,128
4,1,1057078,22,128
4,1,1057079,32,128
4,1,1057080,28,128
4,1,1057537,22,128
4,1,1058193,32,128
4,1,1059182,30,128
4,1,1059987,32,128
4,1,1059994,34,128
4,1,1063474,31,128
4,1,1064642,24,128
4,1,1064749,24,128
4,1,1065027,33,128
4,2,1637687,33,127
4,2,1637688,40,127
4,2,1637689,36,127
4,2,1637690,40,127
4,2,1637691,29,127
4,2,1637692,33,127
4,2,1637693,39,127
4,2,1637694,42,127
4,2,1637695,31,127
4,2,1637696,39,127
4,2,1637697,41,127
4,2,1637698,43,127
4,2,1637699,34,127
4,2,1637700,37,127
4,2,1637701,30,127
4,2,1637702,39,127
4,2,1637703,31,127
4,2,1637704,39,127
4,2,1637705,39,127
4,2,1637706,31,127
4,2,1637707,22,127
4,2,1637708,25,127
4,2,1637709,30,127
4,2,1637710,30,127
4,2,1637711,29,127
4,2,1637712,27,127
4,2,1637713,23,127
4,2,1637714,30,127
4,2,1637715,30,127
4,2,1637716,26,127
4,2,1637717,29,127
4,2,1637718,28,127
4,2,1637719,32,127
4,2,1637720,28,127
4,2,1637721,22,127
4,2,1637722,25,127
4,2,1637723,30,127
4,2,1637724,30,127
4,2,1637725,29,127
4,2,1637726,29,127
4,2,1638724,31,127
4,2,1639383,28,127
4,2,1640855,33,127
4,2,1641201,30,127
4,2,1644601,25,127
4,2,1645695,26,127
4,3,2308659,39,123
4,3,2308660,32,123
4,3,2308661,33,123
4,3,2308662,39,123
4,3,2308663,46,123
4,3,2308664,47,123
4,3,2308665,33,123
4,3,2308666,37,123
4,3,2308667,41,123
4,3,2308668,45,123
4,3,2308669,44,123
4,3,2308670,44,123
4,3,2308671,42,123
4,3,2308672,36,123
4,3,2308673,24,123
4,3,2308674,28,123
4,3,2308675,38,123
4,3,2308676,35,123
4,3,2308677,34,123
4,3,2308678,35,123
4,3,2308679,36,123
4,3,2308680,35,123
4,3,2308681,39,123
4,3,2308682,34,123
4,3,2308683,36,123
4,3,2308684,37,123
4,3,2308685,36,123
4,3,2308686,30,123
4,3,2308687,32,123
4,3,2308688,43,123
4,3,2308689,33,123
4,3,2308690,36,123
4,3,2308691,44,123
4,3,2308692,32,123
4,3,2308693,36,123
4,3,2308694,38,123
4,3,2308695,42,123
4,3,2308696,34,123
4,3,2308697,39,123
4,3,2308698,34,123
4,3,2309975,31,123
4,3,2310490,28,123
4,3,2312627,43,123
4,3,2313274,46,123
4,4,2949468,34,123
4,4,2949469,35,123
4,4,2949471,49,123
4,4,2949472,34,123
4,4,2949473,46,123
4,4,2949474,39,123
4,4,2949475,47,123
4,4,2949476,44,123
4,4,2949477,45,123
4,4,2949478,41,123
4,4,2949479,32,123
4,4,2949480,42,123
4,4,2949481,39,123
4,4,2949482,41,123
4,4,2949483,37,123
4,4,2949484,36,123
4,4,2949485,39,123
4,4,2949486,38,123
4,4,2949487,49,123
4,4,2949488,38,123
4,4,2949489,41,123
4,4,2949490,49,123
4,4,2949491,41,123
4,4,2949492,38,123
4,4,2949493,44,123
4,4,2949494,44,123
4,4,2949496,43,123
4,4,2949497,37,123
4,4,2949498,27,123
4,4,2949499,29,123
4,4,2949500,37,123
4,4,2949501,36,123
4,4,2949502,33,123
4,4,2949503,37,123
4,4,2949504,37,123
4,4,2949505,38,123
4,4,2949506,35,123
4,4,2949507,41,123
4,4,2949508,34,123
4,4,2949509,47,123
4,4,2949883,41,123
4,4,2952749,46,123
4,4,2957092,35,123
4,4,2957620,40,123
4,5,3611422,41,123
4,5,3611423,36,123
4,5,3611424,36,123
4,5,3611425,47,123
4,5,3611426,49,123
4,5,3611427,34,123
4,5,3611428,40,123
4,5,3611429,44,123
4,5,3611430,39,123
4,5,3611431,37,123
4,5,3611432,43,123
4,5,3611433,44,123
4,5,3611434,40,123
4,5,3611435,39,123
4,5,3611436,43,123
4,5,3611437,39,123
4,5,3611438,30,123
4,5,3611439,32,123
4,5,3611440,38,123
4,5,3611441,43,123
4,5,3611442,37,123
4,5,3611443,49,123
4,5,3611444,38,123
4,5,3611445,42,123
4,5,3611446,48,123
4,5,3611447,33,123
4,5,3611448,49,123
4,5,3611449,47,123
4,5,3611450,46,123
4,5,3611451,46,123
4,5,3611452,38,123
4,5,3611453,39,123
4,5,3611454,39,123
4,5,3611455,42,123
4,5,3611456,37,123
4,5,3611457,38,123
4,5,3611458,41,123
4,5,3611459,40,123
4,5,3611460,47,123
4,5,3611461,37,123
4,5,3612086,36,123
4,5,3612140,41,123
4,5,3612334,43,123
4,5,3614001,47,123
4,5,3614405,45,123
4,5,3617797,40,123
4,5,3618742,42,123
4,5,3618839,37,123
4,6,4285887,37,123
4,6,4285888,43,123
4,6,4285889,42,123
4,6,4285890,41,123
4,6,4285891,35,123
4,6,4285892,40,123
4,6,4285893,39,123
4,6,4285894,41,123
4,6,4285895,41,123
4,6,4285896,43,123
4,6,4285897,31,123
4,6,4285898,34,123
4,6,4285899,40,123
4,6,4285900,46,123
4,6,4285901,41,123
4,6,4285902,42,123
4,6,4285903,50,123
4,6,4285904,45,123
4,6,4285905,42,123
4,6,4285906,40,123
4,6,4285907,42,123
4,6,4285908,40,123
4,6,4285909,42,123
4,6,4285910,41,123
4,6,4285911,49,123
4,6,4285912,46,123
4,6,4285913,41,123
4,6,4285914,40,123
4,6,4285915,42,123
4,6,4285916,38,123
4,6,4285917,35,123
4,6,4285918,46,123
4,6,4285919,39,123
4,6,4285920,40,123
4,6,4285921,31,123
4,6,4285922,32,123
4,6,4285923,38,123
4,6,4285925,38,123
4,6,4285926,34,123
4,6,4285927,43,123
4,6,4287615,42,123
4,6,4288682,44,123
4,6,4289550,47,123
4,6,4289609,40,123
4,6,4292260,45,123
4,6,4292332,49,123
4,6,4292669,32,123
4,6,4293442,41,123
4,6,4293825,29,123
4,7,4938103,42,122
4,7,4938104,34,122
4,7,4938105,41,122
4,7,4938106,35,122
4,7,4938107,35,122
4,7,4938108,30,122
4,7,4938109,39,122
4,7,4938110,32,122
4,7,4938111,39,122
4,7,4938112,42,122
4,7,4938113,43,122
4,7,4938114,38,122
4,7,4938115,42,122
4,7,4938116,46,122
4,7,4938117,47,122
4,7,4938118,40,122
4,7,4938119,43,122
4,7,4938120,35,122
4,7,4938122,39,122
4,7,4938123,39,122
4,7,4938124,33,122
4,7,4938125,39,122
4,7,4938126,48,122
4,7,4938128,33,122
4,7,4938129,30,122
4,7,4938131,34,122
4,7,4938132,41,122
4,7,4938133,38,122
4,7,4938134,40,122
4,7,4938135,32,122
4,7,4938136,39,122
4,7,4938137,44,122
4,7,4938138,38,122
4,7,4938139,42,122
4,7,4938140,45,122
4,7,4938141,46,122
4,7,4938142,39,122
4,7,4938143,40,122
4,7,4938145,50,122
4,7,4938146,39,122
4,7,4938566,36,122
4,7,4939057,37,122
4,7,4939675,32,122
4,7,4939883,40,122
4,7,4940354,40,122
4,7,4940443,49,122
4,7,4941040,42,122
4,7,4943331,39,122
4,7,4945611,33,122
4,7,4945979,40,122
4,7,4946093,40,122
4,8,5583050,29,117
4,8,5583051,30,117
4,8,5583052,32,117
4,8,5583053,39,117
4,8,5583054,39,117
4,8,5583055,48,117
4,8,5583057,37,117
4,8,5583058,36,117
4,8,5583059,40,117
4,8,5583060,28,117
4,8,5583061,27,117
4,8,5583062,26,117
4,8,5583063,30,117
4,8,5583064,37,117
4,8,5583065,35,117
4,8,5583066,30,117
4,8,5583068,33,117
4,8,5583069,32,117
4,8,5583070,32,117
4,8,5583071,40,117
4,8,5583073,35,117
4,8,5583074,42,117
4,8,5583076,36,117
4,8,5583077,40,117
4,8,5583078,39,117
4,8,5583079,37,117
4,8,5583080,32,117
4,8,5583081,29,117
4,8,5583082,35,117
4,8,5583083,30,117
4,8,5583084,37,117
4,8,5583085,45,117
4,8,5583087,31,117
4,8,5583088,37,117
4,8,5583089,38,117
4,8,5583090,30,117
4,8,5583092,37,117
4,8,5583093,47,117
4,8,5583096,31,117
4,8,5583097,36,117
4,8,5583583,33,117
4,8,5584738,40,117
4,8,5584817,30,117
4,8,5585555,37,117
4,9,6285409,31,115
4,9,6285410,37,115
4,9,6285411,24,115
4,9,6285412,23,115
4,9,6285413,26,115
4,9,6285414,27,115
4,9,6285416,22,115
4,9,6285418,27,115
4,9,6285419,32,115
4,9,6285420,31,115
4,9,6285421,26,115
4,9,6285422,24,115
4,9,6285423,30,115
4,9,6285424,38,115
4,9,6285425,30,115
4,9,6285426,35,115
4,9,6285429,32,115
4,9,6285431,24,115
4,9,6285432,28,115
4,9,6285433,31,115
4,9,6285434,35,115
4,9,6285436,36,115
4,9,6285437,43,115
4,9,6285438,25,115
4,9,6285439,30,115
4,9,6285440,46,115
4,9,6285442,33,115
4,9,6285443,32,115
4,9,6285444,36,115
4,9,6285445,22,115
4,9,6285446,29,115
4,9,6285447,35,115
4,9,6285449,34,115
4,9,6285450,28,115
4,9,6285451,28,115
4,9,6285452,35,115
4,9,6285454,41,115
4,9,6285455,36,115
4,9,6285456,39,115
4,9,6285457,31,115
4,9,6286899,36,115
4,9,6288707,27,115
4,9,6292663,30,115
4,10,6939018,26,95
4,10,6939020,25,95
4,10,6939021,23,95
4,10,6939022,21,95
4,10,6939023,24,95
4,10,6939024,24,95
4,10,6939025,24,95
4,10,6939026,23,95
4,10,6939027,21,95
4,10,6939028,24,95
4,10,6939029,29,95
4,10,6939030,23,95
4,10,6939032,27,95
4,10,6939033,28,95
4,10,6939034,35,95
4,10,6939035,20,95
4,10,6939036,25,95
4,10,6939037,25,95
4,10,6939038,24,95
4,10,6939039,27,95
4,10,6939040,37,95
4,10,6939041,32,95
4,10,6939043,23,95
4,10,6939044,26,95
4,10,6939045,27,95
4,10,6939046,31,95
4,10,6939047,22,95
4,10,6939048,26,95
4,10,6939049,25,95
4,10,6939050,25,95
4,10,6939051,28,95
4,10,6939052,27,95
4,10,6939053,28,95
4,10,6939054,25,95
4,10,6939055,37,95
4,10,6939056,27,95
4,10,6939057,35,95
4,10,6939058,38,95
4,10,6939059,24,95
4,10,6939060,24,95
4,10,6940485,34,95
4,10,6942956,35,95
NA,NA,NA,NA,NA
5,1,1057041,22,128
5,1,1057042,29,128
5,1,1057043,33,128
5,1,1057044,32,128
5,1,1057045,27,128
5,1,1057046,31,128
5,1,1057047,33,128
5,1,1057048,26,128
5,1,1057049,41,128
5,1,1057050,32,128
5,1,1057051,26,128
5,1,1057052,32,128
5,1,1057053,33,128
5,1,1057054,32,128
5,1,1057055,30,128
5,1,1057056,30,128
5,1,1057057,21,128
5,1,1057058,22,128
5,1,1057059,21,128
5,1,1057060,33,128
5,1,1057061,28,128
5,1,1057062,27,128
